SAMPLE_ID,KRT17,ESR1,KRT14,EGFR,KRT5,DDX41,STAT5A,STAT5B,MKI67,CDC20,RFWD3,SIAH2,CDH3,SMIM14,FCN1,ACTR3B,RAB17,SUSD3,TYMS,INAVA,PRRG2,DNMT3B,PBK,TTYH1,IL34,SLC39A6,OVOL2,FABP5,CLEC10A,ELF5,MAGED2,ABAT,SLC43A3,FOXC1,RERG,RPL21,BCL10,PLPP3,RMND5B,MARCHF6,ISCU,PRNP,GSK3B,RPL10A,C1R,FOXP1-IT1,EZR,CFH,SDHD,KLRB1,ZFP36L2,ARFGAP1,SELENOF,CHTF18,CTHRC1,HSD17B6,LRRC38,CES1,ATP1A2,SCN2A,COL10A1,PENK,CXCL3,MRGPRX2,BGN,SLC10A6,CCDC141,PKHD1L1,OR2L13,DSC1
MB-7281,0.93666273,-1.6322877,0.5200689,-0.1481617,0.3414138,2.0350854,0.42999205,-1.1411113,0.7256173,0.32331863,1.1058233,-0.8538826,0.6255419,0.8035963,0.29672435,-0.72481716,0.12686802,-1.4625326,-0.1354667,1.8440356,-0.6305397,0.5898501,-0.97255427,-0.16745657,0.19255197,-1.1333132,0.94836164,-0.020294778,0.1978499,-0.85328394,0.2125477,-1.1904978,-0.57715404,0.2866271,-2.1166673,0.08747812,-0.5026724,0.35531032,0.05568487,0.81699246,0.34911215,-0.13956384,1.4075443,-0.5893527,0.16465741,0.31262127,0.077582605,-0.3376148,-0.81389505,0.9248674,-0.27452925,1.6278886,-0.3447139,-0.7874026,0.34551352,0.26883146,0.16405816,1.1408116,-0.014694917,-0.0010003062,0.21544409,-0.16205886,-1.5845001,-0.6950231,0.9488601,0.09547528,-0.08447816,0.096675426,0.51636994,-0.5338648
MB-7270,-1.2138956,-1.6686786,-0.8841769,0.84238786,-0.8346888,1.6092933,-0.30612254,-0.99344873,1.3741541,1.8699262,2.1241674,-0.7482094,-1.4101441,-0.8372868,1.1081195,0.7811025,-1.838835,-1.4048471,1.2360879,1.3968483,-0.5645564,1.682874,1.5514085,0.48697802,-0.51816833,-1.707168,0.32451865,-1.3047704,0.42059368,1.0852269,-1.6327865,-1.4718266,-1.0036465,-0.3068232,-1.5668056,0.2409394,-1.530813,0.07298167,0.44778576,0.66803014,-0.7740046,-0.19125082,1.0277401,-0.14686409,-0.5726571,0.54866165,-1.5341098,-0.6742298,0.5415629,0.9116707,-0.5702546,-0.31642005,-1.7167671,0.29302582,-0.45588425,-0.7184191,1.2286894,-0.72001773,-0.09947346,4.4432774,-1.1650075,-0.47108063,-1.0560336,-0.12956652,-0.3883026,-0.20704831,-0.15775962,0.86658055,0.47498035,1.5189164
MB-7231,-0.06088603,0.90757155,0.16535833,-0.4937743,-0.15865973,-0.2567342,-0.67782885,-0.71461934,-0.8357896,-0.38650128,0.47438204,-1.1301124,-0.88467675,1.2022951,-0.62024415,-0.24353874,1.2828758,1.7057697,-0.9211689,-0.29792464,1.1735038,-0.5369651,-0.03908993,-0.21144545,-0.69872266,0.663732,0.47478083,-1.4669296,-0.73941344,-0.9591572,1.5056212,0.4289924,-0.77570397,-0.7267173,0.91337013,-0.16955699,0.1091732,-0.49707437,0.68502575,0.59404886,-0.14806245,-0.9368628,0.030891849,0.07348045,-1.1042235,0.45638496,-0.032289617,-1.2064955,-0.48957685,-1.1245159,-0.8593816,-0.14496337,0.30312228,-1.7606579,-0.3594086,-1.2965732,0.7118199,-0.35620975,0.27013302,-0.65263575,-0.9653578,-0.31302068,-0.80929595,-0.64083683,-2.0410857,-0.27263173,1.2362876,-0.23833978,0.10117451,-0.43778914
MB-7220,-0.24094068,0.010997676,-1.0915246,-0.751909,-0.8909745,-0.24773645,-0.29902434,-0.16585834,-1.0329399,0.120969966,-1.0266407,0.10767315,-1.3628559,0.42509252,-1.3158685,-0.47198102,0.33631507,1.8492335,0.4830776,-1.0958234,0.11397187,-0.6388393,0.38340342,-0.5906496,-0.33521459,-0.12486844,1.7595576,-0.79090023,-0.8062966,-0.34881124,-0.8289893,2.081774,-1.6949722,-0.96025836,0.71711946,0.91067034,0.21574631,-0.3923008,-0.17045797,0.89107376,0.7265169,-0.38390225,0.5198684,0.385202,-0.55586135,0.76370734,0.98175395,-0.15895988,0.7159189,-0.6630323,-0.5834513,-0.66223264,0.47817802,-0.67383116,0.82859164,0.82958984,1.5306133,0.36470786,0.117471635,-0.06738355,0.96735424,-0.050687067,-0.35960957,-0.61494344,1.3488592,-0.44438833,1.5961965,-1.1638056,-1.1103203,-0.17725496
MB-7277,-0.34771377,0.52106905,-0.14796263,-0.8717787,-0.55925846,0.252037,0.94766164,-0.19385126,-1.0173439,-1.0511327,-0.698823,1.9661009,-0.47298068,1.1838998,-1.1421124,0.161359,0.8035969,0.6366389,-0.8872774,-1.1100198,0.5724558,-0.838089,-0.17915455,-0.5449611,0.08407941,1.5805999,0.4438886,-0.018395256,-0.24283883,0.17915548,1.2260917,0.44148922,-0.4491863,-0.5263678,0.285928,1.4027462,-0.36140805,-0.8595827,0.15206051,0.5479605,0.936364,0.31222224,-0.034591623,1.54471,-0.08647941,0.337415,-0.4590817,-0.14586319,0.87977755,-0.6856266,-1.2092934,-0.75960803,0.57375383,-0.7956005,-0.16705713,-0.53546536,1.1933984,1.3131679,-0.7010212,0.18185353,0.41129464,-0.3934003,-2.6324356,0.42089382,0.07807976,-0.17885543,1.2684795,0.023593925,-0.563758,-0.7671059
MB-7269,1.420041,-1.1444108,3.5053158,1.5316135,3.2751718,0.74391246,1.8245409,0.25353542,1.1985983,2.032885,0.36071062,-0.48107728,1.0566331,-1.6912699,1.2195914,1.0196421,-2.6340342,-1.2518857,1.6970719,0.3314168,-1.2351867,0.70862013,1.208595,2.5266626,1.9384106,-1.1909987,-0.07158168,1.6233903,-0.2437386,2.7939956,-1.6964704,-0.96445495,3.4945195,2.7975936,-1.342762,0.19425118,-0.80829525,-0.56785643,-0.28932795,0.036189888,-1.363156,0.05218781,1.6150918,-0.20894846,-0.39160267,0.43808958,0.15506302,-0.7454119,-0.34301385,0.6633333,-0.41119477,-0.032191876,-0.7114212,2.033888,-0.9925488,-1.2142938,-0.101674795,-0.3518109,-0.7891989,-0.49427575,-1.5171186,-0.20314845,-1.1620069,-2.1577518,-1.0455369,-1.3625565,-0.815993,-0.13746531,-1.4694299,-0.18995173
MB-7280,-0.08497997,0.6333407,0.13116696,-0.32751632,-0.39210066,-0.24473722,1.1637073,1.0186416,-0.31192148,-0.37530413,-0.49367458,1.0699286,-0.120169766,0.7984976,0.35191044,-0.02049508,0.27413076,0.19205084,0.20844671,-0.7120203,1.0239415,-0.889476,1.2699796,-0.6195423,0.322919,0.43978864,1.1039226,-0.5979489,-0.024593938,-0.5212677,0.9590592,0.73491496,-0.7085209,0.36850646,0.98235273,0.77950346,1.8905237,0.019795101,0.5968481,0.49797314,0.46058404,-0.64603615,-0.42489308,0.92196685,-0.0063995617,-0.68082803,-0.23073944,0.4176946,0.93006486,0.347313,0.21494722,-1.0593323,0.31521922,-0.6459381,0.67862946,-1.4525337,2.0468829,0.6737297,-0.4074955,0.019994393,-0.8572851,-0.15146154,-0.8919751,-0.45398426,0.016695233,-1.1705049,0.053786844,-1.087125,1.6072952,0.0051989364
MB-7227,0.875678,0.23034234,0.90227246,6.881161,0.5582589,0.10527415,-0.17215629,-0.6287411,-0.37570542,-0.3912001,-0.33891347,-1.1493076,0.48987624,0.4581841,-0.16605876,-0.06098485,0.993249,-0.76490825,0.018694485,-0.6172441,0.8147945,-1.1008224,-0.39120102,-0.59724796,0.022694925,-0.87887764,0.593351,-0.8918747,0.12796755,-0.8731789,0.033992782,-0.6219416,-0.64253753,-0.08158003,-0.61734474,0.91067034,0.24703841,-0.08287896,-0.2769311,0.6110445,-0.2592344,-0.86818016,0.62764114,0.9584576,-0.12197049,0.3032236,1.1462125,-0.39490035,-0.5138707,0.29542607,1.90782,0.13896486,-0.5404644,-1.2847774,-0.40319753,-0.062184904,1.7585557,0.57995343,-0.23843828,0.6284408,-0.12686948,-0.34941143,-2.7029176,0.171957,0.25483516,-0.29662567,1.0600322,0.5716552,1.484626,-0.4626828
MB-7278,-0.4226949,0.9431626,0.35081157,-0.09057624,-0.50827134,-0.61894244,1.0068468,0.29162577,-0.8309908,-1.2845734,-0.85258436,0.55246013,-1.2592822,1.5776997,-1.0437372,-0.7709055,0.32751727,0.7830021,-2.1386623,-0.70122296,1.0034468,0.55195975,-1.341261,0.005299774,-0.057984672,0.38300303,0.5481624,-0.7832021,-0.535065,0.5595595,0.5276682,0.4568853,-0.93786305,-0.15646113,0.3768051,0.26143423,-0.48067796,0.1492624,0.24893603,1.1374115,-0.15206143,-1.1242156,1.2862749,0.33241528,-1.0800295,1.1156186,0.30762443,-0.30202377,-0.2786301,-0.22884175,-0.3013225,-0.8342892,0.11606959,-1.4954245,-0.20514752,-1.1185181,1.82034,0.47118095,-0.08937602,1.7450588,-0.3917026,-0.114370935,-0.23933995,-0.26933107,0.6612327,0.53716373,-0.33601454,-0.03879029,0.34321356,0.3222188
MB-2610,1.527414,0.6465374,1.9075189,-0.1908509,0.75450927,-1.4999194,-1.0567335,1.0020459,-1.640487,-1.7982432,-1.1226164,0.3527109,0.43548998,0.43998876,-0.09117769,0.031191865,0.28282857,0.6254417,-1.0517361,-0.5976491,0.15346189,-1.2155935,-0.70362216,-0.25153533,-0.09997406,0.2834282,0.7462125,0.03979005,0.47228062,-0.089876615,-0.12456719,0.32551858,-2.163654,-0.16205974,0.91766906,2.0534818,-0.12756705,0.33231613,-1.1644068,-1.0446367,2.0294883,0.13596669,-1.0037469,2.2537317,0.365207,-1.0626316,-1.0832238,1.572903,2.0221894,1.5583076,-0.4653811,-1.432738,1.6821736,-0.82809234,0.99724907,1.5894979,0.45498472,0.55845886,-0.27682856,0.42779142,1.043635,-0.5271664,-0.60884666,-1.605792,-0.62794214,0.6461362,-1.2211905,1.833136,0.043888945,0.73641413
MB-2517,1.4380364,-1.2972723,0.6418382,0.06258503,0.11867013,-0.22974102,-0.71401983,-0.93886256,-0.48387817,0.44218847,0.83129233,-1.1428093,1.0459359,-0.066882506,0.7965982,-0.8918749,-0.10427353,-1.1946001,0.062383484,2.0687788,-1.6457827,0.049486738,0.4098967,-0.32701626,-0.5089707,-1.4376361,-1.4165432,-0.26943186,0.47048107,-0.3027229,-0.790699,-0.9635552,-0.18085393,-0.3501123,-1.4673307,1.4048457,-1.1871997,0.59415,-0.34521383,-0.072982505,0.10727314,-0.6290404,1.0884249,1.1656054,-0.59175235,-0.8954739,-0.11056983,0.030392332,0.058684777,1.1890007,-1.1225153,-0.5587588,0.8568823,-0.8426887,1.2837768,0.6155439,2.9783478,0.7623073,-0.49767268,0.3086215,0.94565976,-0.5985483,0.22464286,-0.9696534,-0.36860758,-0.49587533,-0.6853261,0.17645523,0.4064976,0.13666572
MB-2896,0.07687926,0.21434638,0.41629502,0.092177555,0.024194026,0.14316455,0.57465565,0.18615247,-0.8668817,-0.7064201,-0.10997104,-0.31431964,0.022294268,-0.17485507,1.403445,-1.0600325,-0.19475065,0.16885668,-0.16575907,-1.0712296,-0.70642054,-0.8287913,-0.9739539,-0.080278605,-0.22124341,-0.90377134,-0.6309409,1.8930222,-0.45128623,-0.081078835,0.2526376,0.2518372,-0.00049941754,-0.3397149,0.12586828,1.4698292,0.072882354,0.6308407,0.22864115,-1.3144686,1.3717542,0.4606848,-0.63234067,1.1049207,1.0438364,-1.9824996,-1.3210638,1.2018968,1.7232648,0.46228397,-0.6804268,-0.8126946,1.1694033,-1.4249423,2.305619,2.166952,1.93961,0.8530843,-0.62634015,-0.6182444,1.6632785,0.051387087,-0.258935,1.1056201,0.3310159,-0.3013245,-0.7361132,-0.24333851,0.59664977,0.14226429
MB-2901,-1.4597337,0.7142203,-1.1797024,-0.8543832,-0.97615296,-0.53676325,-0.69532454,0.1694567,0.21824506,-0.19514984,-0.5418624,3.3924387,-1.3697543,-0.9199658,-0.7647077,-1.0094452,2.0385845,0.6817275,0.70822084,-0.173456,0.6608335,-0.8369892,1.1491101,0.09317756,-1.2155919,1.0020465,2.1562576,-1.1762029,0.09587564,-1.0065453,1.6022967,1.2372878,-2.0051942,-0.42659298,1.0352396,0.56285816,-0.30392253,0.48287812,-0.115071975,-1.0645318,0.5620584,-1.9971955,-0.3789047,0.5634571,-1.2324911,-0.18455327,-2.2190368,-1.7944471,0.4825778,-0.8398877,-1.8792243,-0.20564803,0.10897139,1.1945993,-1.122716,-1.3536587,1.7831495,-0.87817776,-0.7582068,-0.7449125,-1.6636815,-0.07808013,-0.63404024,1.2689787,-4.1942425,0.41619426,-1.2617801,0.5811528,0.77640444,0.052187063
MB-2895,0.38480172,-1.484725,-0.20384853,1.2957733,-0.3468121,-1.3483578,0.26173443,-0.043589313,0.84488726,0.43668988,0.37560686,-1.1884975,1.809943,0.7899998,1.6873733,-1.045636,-0.63134027,-0.8781798,0.89077485,1.4756285,-1.7999438,0.32511708,-0.7958989,-0.3748042,0.99374944,-1.8782247,-1.3675555,-0.19814987,2.3899963,-0.6414374,-0.7842006,-0.8947726,-0.28412792,-0.12196984,-1.2822773,1.5669048,-0.5434621,0.71751887,-1.8466344,-0.32101977,0.8148946,-0.15006119,-0.6769295,1.5971968,0.4716802,-0.7940995,0.09207894,1.1765031,0.560958,2.2102432,-0.18595162,-0.42349297,0.6559331,-0.8620838,1.4386376,0.516169,1.5454094,1.2537829,-0.04278781,-0.5222687,0.19025044,0.0077981274,-0.23824021,0.6936246,-0.053587038,-1.1705049,0.61764413,3.8591235,-1.5255158,-0.5130701
MB-2900,1.5682037,0.13286693,2.3092175,0.8746797,1.9830985,-0.6673302,0.8239928,1.4671279,-1.3490604,-1.0453343,-0.7804025,-0.8409859,0.51706934,0.61254483,0.6424371,0.034690984,-0.41239563,0.09057639,-1.3151697,-0.21364586,-0.24303778,-0.8822778,-1.190999,1.6156927,1.7087687,-1.7154658,-0.10947214,0.5184692,1.7305629,1.7378621,-0.3645066,-0.49507377,-0.89957273,0.92086715,0.2796296,2.0062938,-1.5274137,1.3723534,-0.33801565,1.2270887,1.4012468,0.40939772,0.029792126,1.8025451,0.51117027,0.67083085,-0.24183664,1.470129,1.2803764,1.2632821,-0.10247267,-0.72021794,0.8568823,-1.0154451,0.62434316,-0.6308412,-0.08048014,1.2854749,-0.18125276,1.4725276,-0.41739613,0.23414081,-0.41389588,0.07538148,0.7348141,0.5692556,-0.34531218,-0.16065943,0.22734274,0.97145474
MB-2939,-1.1283171,0.7203188,-1.0557337,-0.13206576,-0.8919742,0.4506867,-1.5056205,-1.1307139,-0.258135,-0.12206838,-0.21304514,0.1622593,0.42519256,-1.1928965,-0.52566797,-0.50617236,-0.05408622,-0.58035475,1.0868256,-1.0276407,-0.7489098,0.1817533,1.605395,-0.45528382,-0.7531089,0.29642493,-0.37390563,1.0983229,-0.7195184,-0.9090699,0.16895871,-0.092375666,-0.72241735,-0.9113707,-0.19025217,1.2180928,-0.20484754,0.64623684,0.13456494,-0.5347658,0.089177705,-0.41639405,-0.9288658,1.1447107,0.40109795,-1.0772281,1.0479373,0.5776542,0.9092701,-0.17335574,-0.8228908,-0.0108972555,0.6960229,0.9346645,2.2281384,2.328011,0.36680698,0.57375497,-0.042587858,-0.57105637,2.1385586,-0.34941143,-1.2924738,1.504419,0.34211314,0.3440125,1.570503,0.6195431,-0.3565102,-0.37390527
MB-7008,-1.1490119,-1.6492835,-1.1427118,0.46238396,-0.72301704,-0.27462965,0.77080625,-0.10547364,-1.3869509,-0.54866016,-1.0970229,-1.2359855,0.9172683,0.3307165,0.34801143,-0.5966495,-1.3378615,-1.2651823,-0.93366575,0.54216367,-0.40859586,0.06758217,-1.0308396,-0.36190742,0.29432625,-1.2194914,-1.1881007,1.4770272,0.9088704,-0.817393,-0.030390963,-0.7241158,1.0165442,-0.14456415,-1.1669064,0.7328152,1.156109,1.4163424,-0.16965818,-1.0563339,0.50547266,0.7937009,0.28602743,0.3449121,1.5833005,-1.4089442,-1.3376596,2.3560054,1.2932732,0.5868526,1.3349645,-0.8290905,0.28702635,-2.3973978,0.7548102,0.005497995,0.89257425,7.025023,0.025994785,-0.26823285,0.39259934,2.1977434,-1.433938,-0.79569757,0.72041774,0.5154692,0.05288707,-0.5401634,0.3111216,0.04958772
MB-7002,-0.52176994,0.6646328,-0.96865565,-0.6549336,-0.8189927,0.14006534,-0.47847912,-1.4619299,-0.4480872,0.43169114,-0.5957489,-0.55795777,-1.2135937,0.5676563,-0.17825569,-0.7916003,0.40109867,1.363056,0.64663637,-1.1282153,0.15706097,-0.2238442,0.030692454,-0.49407402,-0.14066377,-0.06588337,1.0342401,1.0481355,-0.61774415,-1.125915,0.8777798,-0.45058504,0.6494368,-0.31952,-0.16655813,0.59235066,0.19805078,0.27103165,-0.113072485,0.46308196,0.8708805,0.071283,-0.035791315,-0.05768653,0.29892364,0.82969075,0.107874945,0.78270245,0.34661213,0.42779267,1.2528853,0.42309308,0.10527232,0.43219084,0.10037538,1.723564,0.8962733,0.35251096,-0.78230065,-0.35791022,1.487023,-0.5650568,0.762407,0.47917902,1.2440857,-1.079428,-0.49757364,-0.54406244,-0.07018232,0.29402593
MB-7000,-0.92846745,1.088326,-1.0639317,-0.68222666,-0.79159963,1.8666282,-0.33181605,0.45278493,-0.36320856,0.69392467,0.8097977,-0.71441805,-0.8372887,0.27663022,-0.6419386,-0.6595336,-0.19635025,0.06098384,0.35450995,-0.83678883,0.9664561,0.29032588,2.0146914,-0.4078958,-0.8577824,1.5501077,0.31542093,-0.32021907,-1.0613321,-1.0407367,1.3140695,0.58625257,-1.6733776,-0.46888232,0.8597836,-0.4560847,-0.4118953,-0.97995234,0.3522099,2.1500554,-0.7551093,-0.642737,0.62764114,-0.70822275,-0.9952509,0.35850966,0.273733,-0.887476,-1.3256658,-0.008497307,-1.8969198,-0.16355868,-0.37410647,0.70222294,-1.3517581,-1.3375628,1.0582325,-0.55785877,1.0936245,-0.26603338,-1.1608084,0.15476091,-1.1756034,-0.56095713,-0.62634254,0.18225335,-0.7477103,-0.4484866,-0.5219685,-0.51966846
MB-7006,1.0907239,0.5955503,1.4802266,-0.22504224,0.5909506,-1.3613545,0.3460132,-0.13986492,-1.2347891,-1.6088912,-0.6137444,0.4932752,-0.030792328,0.5092711,-0.47628045,-0.5785541,0.5268669,0.77640367,-1.3129703,-0.5484615,0.543963,-1.1983978,-1.6116928,-0.13786404,-0.017894812,1.0417364,0.7462125,-0.33701482,0.10267393,0.36320904,0.7472127,0.3800048,-0.8353889,-0.13376687,1.0973239,1.451234,0.95386004,0.75880843,-0.64473814,-0.8217932,1.2325894,0.9701563,-1.1108198,1.5819006,1.1180176,-0.57055587,-1.5389086,1.5423108,1.2977722,0.53856474,1.0394392,-1.4420356,1.0719278,-1.421943,0.15676115,0.6738292,1.2804763,0.29642513,0.43679082,0.045088056,0.9350624,-0.14186397,0.65953296,-0.4028972,0.2051477,-0.9545595,-1.6614791,-0.99634796,0.55566007,0.57945377
MB-7007,1.6641796,-1.9036193,-1.0695302,1.8864238,2.0215888,-1.0719277,-0.4657823,-1.1645054,-0.018195419,1.7314613,1.1757057,-0.051586393,2.3678021,-1.9379072,1.3398609,-0.066083565,-1.0803268,-1.4861267,2.4902723,0.902173,0.12696859,0.6957234,-0.7435121,0.5380652,1.8704278,-1.2936727,-0.44998646,1.8089434,-0.33181638,-0.34601197,-2.243432,-1.3948461,2.5568557,0.7060213,-2.02699,0.34661275,2.435586,0.105073564,-1.3862507,-1.5018213,-0.38900164,1.1587088,1.768653,0.23633943,0.85568357,-1.3094695,-0.430389,0.18455341,1.5291138,-0.056185283,-0.39179966,-1.8255386,0.5365633,0.7961993,0.12946804,0.42869106,1.7926471,0.60954595,-0.7280144,2.5460567,-0.663334,-0.49317503,-0.89537424,0.85408396,-1.005247,-0.9884509,0.44718724,-0.47837907,0.3590096,0.33271617
MB-7011,-1.3584592,0.8030979,-1.0933243,-0.712519,-0.82649076,-0.042588405,-0.7802031,1.7981441,-0.27223146,0.4713811,-0.40009812,1.6486816,0.45758438,-0.8038953,-0.79100096,-1.0681305,0.14886247,0.1787542,1.7384614,-1.0219421,-0.5836516,-0.47328115,0.41769475,-0.72451574,0.27163196,1.4885232,0.17535618,0.6638325,-1.1682051,0.6194444,-0.4162935,-1.2956711,1.0521352,-1.2099954,0.5981494,0.67383015,1.0078464,-1.1823013,0.4383881,-0.9497608,0.2446385,0.35291195,-0.3496121,0.66013277,0.6368387,-0.7139197,0.7230194,0.84038794,0.66223246,-0.6685309,-0.73091406,-1.8444339,1.5338111,2.1965473,0.7534106,1.3145673,2.681023,-0.97695273,-0.69582254,-0.13746585,1.289173,-0.41729426,-1.1723043,-0.49127477,-1.5034214,-1.6918732,-0.60774577,-0.43528998,1.7806515,-0.5259668
MB-7001,0.01779415,0.83508986,0.6848273,-0.5202676,-0.04978726,-0.9233654,0.22934256,-0.5197687,-0.3546107,-0.42869058,-1.0493349,0.51746905,-0.40059894,0.15536103,0.067282304,-0.5651575,-0.068382606,1.3891494,0.48677665,-0.998748,0.208248,-1.1317147,-0.47597963,-0.31401953,-0.7395124,-0.5663567,-0.023493782,0.3200193,1.2611815,-0.28972617,-1.0815256,1.5926979,0.24583848,-0.44108933,0.49317583,1.1605073,1.5683049,-0.38130358,-0.34801313,-0.7893014,0.36450827,0.48187944,-0.9621574,1.3701539,0.567756,-0.7375137,-0.18485104,0.57255554,1.1901993,0.71042144,1.0578345,-1.4211408,1.0464344,-0.49347645,0.44878748,0.68192714,0.17225608,-0.08217911,-0.23263976,-0.6723308,0.65203387,0.23454072,-1.0668309,-0.8272895,-0.057885952,-0.97955316,0.32241884,0.03609076,0.30562302,-0.38660207
MB-7009,1.0345381,-1.8443342,2.3409095,0.29382658,0.5692561,-0.2775289,-0.1351656,-0.75820833,1.0053469,1.0419363,1.3785548,-0.28212783,1.8633294,-1.8061407,0.49387458,3.1169126,-2.274225,-0.7425139,2.0611804,2.3768013,-0.7867002,-0.5840532,1.0690304,4.4630733,2.9901447,-0.9820515,-0.14226389,1.0175432,0.027692858,2.2197404,-1.7331611,-1.0708281,1.5578077,1.2483845,-1.3219672,1.6765772,2.296421,-0.5201685,-1.7491591,-1.8625301,0.31262136,0.99874914,-0.8358893,1.2718787,0.9571581,-1.6132928,-1.7301602,0.15816008,1.131614,0.43149176,0.3528124,-2.567651,1.0781263,-0.3019246,0.68662745,0.77020484,1.2030959,-0.08917733,-0.23953801,0.99644786,0.36520627,-0.37430513,0.2446378,-0.7002218,0.96405625,-1.4402368,-2.0901704,1.240086,-0.45588517,-0.27373058
MB-7003,1.3752522,-0.080779165,1.4276398,0.19075261,0.62664163,-0.09447527,0.7054227,0.3708057,-1.3389629,-0.2371392,-0.7353138,-0.7446103,0.27403072,0.011497584,-0.022195103,0.08307876,-0.20134899,1.211894,-0.5608596,0.73781437,0.15526143,-1.0958238,-1.0931238,-0.31311977,0.78300273,0.35441023,0.6268425,0.48687714,1.2985721,-0.4984735,0.16336012,0.20864815,0.46558306,0.5438622,0.36620778,1.7860495,0.18935297,0.67283016,-0.7129209,-1.2856759,0.7676065,0.52366894,-1.2044963,1.3516586,0.889775,-1.2584823,-1.2362852,1.5721033,1.3884493,0.62674254,1.4670311,-0.906171,0.34271225,-0.76170903,0.5548607,0.9097696,0.002298969,-0.95925725,-0.2881257,0.42699164,1.1279137,0.50797147,-0.29982468,-0.95365745,0.5665565,0.6869259,0.9454612,-0.5074717,-0.5792541,-1.2271895
MB-7005,-1.3733554,0.6676321,-0.9491605,-0.9011713,-0.68862563,-0.97245294,0.71592003,0.0066979486,-0.7184191,-0.70981926,-1.0006472,0.053486917,-1.0373383,-0.28512707,-0.52036935,-0.4344905,0.10547344,1.382851,-0.59205174,-0.88217735,-0.3357143,-0.2559361,-0.33571503,-0.7505092,-1.009544,-0.0570856,0.53456575,0.5282667,-0.19485095,0.8996737,-1.1197159,0.60354817,-0.49257538,-0.77530503,1.2055966,1.1509099,1.675078,0.31262112,-0.8718807,-1.1526095,1.0581334,-0.10677211,-1.1562084,1.0901245,0.51346964,-0.7909003,-0.6932225,1.5736029,1.8627295,0.19935028,1.7964481,-1.6229898,1.2446842,-1.2197938,1.120418,1.5472085,-0.96075803,-0.9382625,0.2796306,-0.75291044,1.7265625,-0.44148812,-0.54666233,-1.5810983,0.6253418,-0.32531843,-0.09157637,-0.21364602,0.0040989676,-0.85518366
MB-7010,-1.2697815,0.9168692,-0.94966036,-0.76730514,-0.95415854,-0.37260485,0.2411396,0.35570952,-0.51557016,-1.2461833,-0.9130691,-0.29732397,-1.4013463,0.99354804,-1.1489106,-0.07468139,0.874579,1.2578825,-0.5178705,-1.1102198,0.8439871,0.08537767,-0.7503104,-0.5156686,-0.8059956,0.7904999,0.79969907,-1.160207,-0.9812524,-1.0918238,0.35921067,2.1669526,-1.4565322,-0.8300912,0.31022185,0.7111207,1.3615571,-0.17885472,-0.7065225,-1.3503596,0.39500058,-0.7644063,-0.9412627,0.72281694,-0.12387001,-0.2704316,-0.26483083,0.17135675,1.0021467,-1.0475352,0.647838,-1.2836757,0.763006,-5.1042457e-07,-0.012496138,0.58675116,0.37400517,-0.3410136,0.06518487,-0.63164103,1.2489831,-0.37670454,0.20244846,2.4017913,-0.30122456,-1.7475592,-0.40809625,0.2706314,-2.1252646,-0.6997229
MB-3153,1.3381616,-1.159707,-0.06058467,0.45688534,0.068682775,0.016196705,2.311018,0.598648,2.4689784,1.2806758,1.1128216,-1.9477047,1.4665296,-0.6490347,0.047487304,0.030392068,1.155808,-1.3794535,-0.9638582,2.0059948,-0.7988971,3.3471534,-0.07718032,-0.038389187,1.739061,-1.7338612,-0.84048814,1.1733038,-0.72781634,0.5294671,-0.033990055,-1.1941968,-0.7172187,-0.21834554,-1.9409117,-1.4530331,-1.6994704,-1.0455358,0.0070971465,2.24973,-1.1089201,-1.0344383,0.42459244,-1.7071712,-1.0125465,-0.3081221,1.5307152,-0.85528415,-0.9979486,-0.39330032,-0.8397865,1.9163157,-1.7377616,1.0501355,-0.3030228,-1.3806518,1.5916978,1.3358622,-0.504171,-0.58915174,-1.0966246,-0.41699433,-1.6620805,-1.002845,-0.6044481,-0.46418336,-0.013996004,-0.23484066,-1.4152435,-0.27812946
MB-3211,-1.267782,-1.916716,-0.73541445,0.39710045,-0.9777525,-0.16175823,2.390598,-0.281629,1.4930241,1.6836735,1.1330163,-0.58105195,0.9128694,-2.450177,0.50237244,2.6224375,-0.36140853,-0.9823535,0.88267696,1.0119454,-0.40879583,0.70182186,0.39819965,1.638487,2.5983436,-0.70372194,-0.96105784,0.38200364,-0.5197689,2.6010444,-0.96605474,-1.0599308,1.6652806,2.5092664,0.055485994,0.5021735,-0.16905658,-0.379704,-0.95955855,-0.87427986,-0.015995761,0.3624096,-0.11287185,1.1253155,1.1742034,-0.8654815,-1.3267623,-0.2626337,0.7851015,-0.6350394,1.000449,0.4871769,0.13396508,0.012596323,1.1927997,-0.13516647,0.263733,-0.80169713,-0.78499997,2.0547807,-0.06468519,-0.5871512,0.2770296,0.8274907,-0.7461123,-0.46298364,-0.08517799,0.67592883,-0.97365475,-0.5572589
